frame,posse,pct_a,pct_b
36150,none,65.9,34.1
36152,none,65.9,34.1
36154,none,65.9,34.1
36156,none,65.9,34.1
36158,none,65.9,34.1
36160,none,65.9,34.1
36162,none,65.9,34.1
36164,none,65.9,34.1
36166,none,65.9,34.1
36168,none,65.9,34.1
36170,none,65.9,34.1
36172,none,65.9,34.1
36174,none,65.9,34.1
36176,none,65.9,34.1
36178,none,65.9,34.1
36180,none,65.9,34.1
36182,none,65.9,34.1
36184,none,65.9,34.1
36186,none,65.9,34.1
36188,none,65.9,34.1
36190,none,65.9,34.1
36192,none,65.9,34.1
36194,none,65.9,34.1
36196,none,65.9,34.1
36198,none,65.9,34.1
36200,none,65.9,34.1
36202,none,65.9,34.1
36204,none,65.9,34.1
36206,none,65.9,34.1
36208,none,65.9,34.1
36210,none,65.9,34.1
36212,none,65.9,34.1
36214,A,65.9,34.1
36216,none,65.9,34.1
36218,B,65.9,34.1
36220,none,65.9,34.1
36222,none,65.9,34.1
36224,none,65.9,34.1
36226,none,65.9,34.1
36228,none,65.9,34.1
36230,B,65.9,34.1
36232,B,65.8,34.2
36234,none,65.8,34.2
36236,none,65.8,34.2
36238,none,65.8,34.2
36240,none,65.8,34.2
36242,none,65.8,34.2
36244,none,65.8,34.2
36246,none,65.8,34.2
36248,none,65.8,34.2
36250,none,65.8,34.2
36252,none,65.8,34.2
36254,none,65.8,34.2
36256,none,65.8,34.2
36258,none,65.8,34.2
36260,none,65.8,34.2
36262,B,65.8,34.2
36264,none,65.8,34.2
36266,none,65.8,34.2
36268,none,65.8,34.2
36270,none,65.8,34.2
36272,none,65.8,34.2
36274,none,65.8,34.2
36276,none,65.8,34.2
36278,none,65.8,34.2
36280,none,65.8,34.2
36282,none,65.8,34.2
36284,none,65.8,34.2
36286,none,65.8,34.2
36288,none,65.8,34.2
36290,none,65.8,34.2
36292,none,65.8,34.2
36294,none,65.8,34.2
36296,none,65.8,34.2
36298,none,65.8,34.2
36300,none,65.8,34.2
36302,none,65.8,34.2
36304,none,65.8,34.2
36306,none,65.8,34.2
36308,none,65.8,34.2
36310,none,65.8,34.2
36312,none,65.8,34.2
36314,none,65.8,34.2
36316,none,65.8,34.2
36318,none,65.8,34.2
36320,none,65.8,34.2
36322,none,65.8,34.2
36324,none,65.8,34.2
36326,none,65.8,34.2
36328,none,65.8,34.2
36330,none,65.8,34.2
36332,none,65.8,34.2
36334,none,65.8,34.2
36336,none,65.8,34.2
36338,none,65.8,34.2
36340,none,65.8,34.2
36342,none,65.8,34.2
36344,none,65.8,34.2
36346,none,65.8,34.2
36348,none,65.8,34.2
36350,none,65.8,34.2
36352,none,65.8,34.2
36354,none,65.8,34.2
36356,none,65.8,34.2
36358,none,65.8,34.2
36360,none,65.8,34.2
36362,none,65.8,34.2
36364,none,65.8,34.2
36366,none,65.8,34.2
36368,none,65.8,34.2
36370,none,65.8,34.2
36372,none,65.8,34.2
36374,none,65.8,34.2
36376,none,65.8,34.2
36378,none,65.8,34.2
36380,none,65.8,34.2
36382,none,65.8,34.2
36384,none,65.8,34.2
36386,none,65.8,34.2
36388,none,65.8,34.2
36390,none,65.8,34.2
36392,none,65.8,34.2
36394,none,65.8,34.2
36396,none,65.8,34.2
36398,none,65.8,34.2
36400,none,65.8,34.2
36402,none,65.8,34.2
36404,none,65.8,34.2
36406,none,65.8,34.2
36408,none,65.8,34.2
36410,none,65.8,34.2
36412,none,65.8,34.2
36414,none,65.8,34.2
36416,none,65.8,34.2
36418,none,65.8,34.2
36420,none,65.8,34.2
36422,none,65.8,34.2
36424,none,65.8,34.2
36426,none,65.8,34.2
36428,none,65.8,34.2
36430,none,65.8,34.2
36432,none,65.8,34.2
36434,none,65.8,34.2
36436,none,65.8,34.2
36438,none,65.8,34.2
36440,none,65.8,34.2
36442,none,65.8,34.2
36444,none,65.8,34.2
36446,none,65.8,34.2
36448,none,65.8,34.2
36450,none,65.8,34.2
36452,none,65.8,34.2
36454,none,65.8,34.2
36456,none,65.8,34.2
36458,none,65.8,34.2
36460,none,65.8,34.2
36462,none,65.8,34.2
36464,none,65.8,34.2
36466,none,65.8,34.2
36468,none,65.8,34.2
36470,none,65.8,34.2
36472,none,65.8,34.2
36474,none,65.8,34.2
36476,none,65.8,34.2
36478,none,65.8,34.2
36480,none,65.8,34.2
36482,none,65.8,34.2
36484,none,65.8,34.2
36486,none,65.8,34.2
36488,none,65.8,34.2
36490,none,65.8,34.2
36492,none,65.8,34.2
36494,none,65.8,34.2
36496,none,65.8,34.2
36498,none,65.8,34.2
36500,none,65.8,34.2
36502,none,65.8,34.2
36504,none,65.8,34.2
36506,none,65.8,34.2
36508,none,65.8,34.2
36510,none,65.8,34.2
36512,none,65.8,34.2
36514,none,65.8,34.2
36516,none,65.8,34.2
36518,none,65.8,34.2
36520,none,65.8,34.2
36522,none,65.8,34.2
36524,none,65.8,34.2
36526,none,65.8,34.2
36528,none,65.8,34.2
36530,none,65.8,34.2
36532,none,65.8,34.2
36534,none,65.8,34.2
36536,none,65.8,34.2
36538,none,65.8,34.2
36540,none,65.8,34.2
36542,none,65.8,34.2
36544,none,65.8,34.2
36546,none,65.8,34.2
36548,none,65.8,34.2
36550,none,65.8,34.2
36552,none,65.8,34.2
36554,none,65.8,34.2
36556,none,65.8,34.2
36558,none,65.8,34.2
36560,none,65.8,34.2
36562,none,65.8,34.2
36564,none,65.8,34.2
36566,none,65.8,34.2
36568,none,65.8,34.2
36570,none,65.8,34.2
36572,none,65.8,34.2
36574,none,65.8,34.2
36576,none,65.8,34.2
36578,none,65.8,34.2
36580,none,65.8,34.2
36582,none,65.8,34.2
36584,none,65.8,34.2
36586,none,65.8,34.2
36588,none,65.8,34.2
36590,none,65.8,34.2
36592,none,65.8,34.2
36594,none,65.8,34.2
36596,none,65.8,34.2
36598,none,65.8,34.2
36600,none,65.8,34.2
36602,none,65.8,34.2
36604,none,65.8,34.2
36606,none,65.8,34.2
36608,none,65.8,34.2
36610,none,65.8,34.2
36612,none,65.8,34.2
36614,none,65.8,34.2
36616,none,65.8,34.2
36618,none,65.8,34.2
36620,none,65.8,34.2
36622,none,65.8,34.2
36624,none,65.8,34.2
36626,none,65.8,34.2
36628,none,65.8,34.2
36630,none,65.8,34.2
36632,none,65.8,34.2
36634,none,65.8,34.2
36636,none,65.8,34.2
36638,none,65.8,34.2
36640,none,65.8,34.2
36642,none,65.8,34.2
36644,none,65.8,34.2
36646,none,65.8,34.2
36648,none,65.8,34.2
36650,none,65.8,34.2
36652,none,65.8,34.2
36654,none,65.8,34.2
36656,none,65.8,34.2
36658,none,65.8,34.2
36660,none,65.8,34.2
36662,none,65.8,34.2
36664,none,65.8,34.2
36666,none,65.8,34.2
36668,none,65.8,34.2
36670,none,65.8,34.2
36672,none,65.8,34.2
36674,none,65.8,34.2
36676,none,65.8,34.2
36678,none,65.8,34.2
36680,none,65.8,34.2
36682,none,65.8,34.2
36684,none,65.8,34.2
36686,none,65.8,34.2
36688,none,65.8,34.2
36690,none,65.8,34.2
36692,none,65.8,34.2
36694,none,65.8,34.2
36696,none,65.8,34.2
36698,none,65.8,34.2
36700,none,65.8,34.2
36702,none,65.8,34.2
36704,none,65.8,34.2
36706,none,65.8,34.2
36708,none,65.8,34.2
36710,none,65.8,34.2
36712,none,65.8,34.2
36714,none,65.8,34.2
36716,none,65.8,34.2
36718,none,65.8,34.2
36720,none,65.8,34.2
36722,none,65.8,34.2
36724,none,65.8,34.2
36726,none,65.8,34.2
36728,none,65.8,34.2
36730,none,65.8,34.2
36732,none,65.8,34.2
36734,none,65.8,34.2
36736,none,65.8,34.2
36738,none,65.8,34.2
36740,none,65.8,34.2
36742,none,65.8,34.2
36744,none,65.8,34.2
36746,none,65.8,34.2
36748,none,65.8,34.2
36750,none,65.8,34.2
36752,none,65.8,34.2
36754,A,65.8,34.2
36756,none,65.8,34.2
36758,none,65.8,34.2
36760,none,65.8,34.2
36762,none,65.8,34.2
36764,none,65.8,34.2
36766,A,65.8,34.2
36768,A,65.9,34.1
36770,none,65.9,34.1
36772,none,65.9,34.1
36774,none,65.9,34.1
36776,none,65.9,34.1
36778,none,65.9,34.1
36780,none,65.9,34.1
36782,none,65.9,34.1
36784,none,65.9,34.1
36786,none,65.9,34.1
36788,none,65.9,34.1
36790,none,65.9,34.1
36792,none,65.9,34.1
36794,none,65.9,34.1
36796,none,65.9,34.1
36798,none,65.9,34.1
36800,none,65.9,34.1
36802,none,65.9,34.1
36804,none,65.9,34.1
36806,none,65.9,34.1
36808,none,65.9,34.1
36810,none,65.9,34.1
36812,none,65.9,34.1
36814,none,65.9,34.1
36816,none,65.9,34.1
36818,none,65.9,34.1
36820,none,65.9,34.1
36822,none,65.9,34.1
36824,none,65.9,34.1
36826,none,65.9,34.1
36828,none,65.9,34.1
36830,none,65.9,34.1
36832,none,65.9,34.1
36834,none,65.9,34.1
36836,none,65.9,34.1
36838,none,65.9,34.1
36840,none,65.9,34.1
36842,none,65.9,34.1
36844,none,65.9,34.1
36846,none,65.9,34.1
36848,none,65.9,34.1
36850,none,65.9,34.1
36852,none,65.9,34.1
36854,none,65.9,34.1
36856,none,65.9,34.1
36858,none,65.9,34.1
36860,none,65.9,34.1
36862,none,65.9,34.1
36864,none,65.9,34.1
36866,none,65.9,34.1
36868,none,65.9,34.1
36870,none,65.9,34.1
36872,none,65.9,34.1
36874,none,65.9,34.1
36876,B,65.8,34.2
36878,none,65.8,34.2
36880,none,65.8,34.2
36882,none,65.8,34.2
36884,none,65.8,34.2
36886,A,65.8,34.2
36888,A,65.9,34.1
36890,A,65.9,34.1
36892,none,65.9,34.1
36894,none,65.9,34.1
36896,none,65.9,34.1
36898,none,65.9,34.1
36900,none,65.9,34.1
36902,none,65.9,34.1
36904,none,65.9,34.1
36906,none,65.9,34.1
36908,none,65.9,34.1
36910,none,65.9,34.1
36912,none,65.9,34.1
36914,none,65.9,34.1
36916,A,65.9,34.1
36918,none,65.9,34.1
36920,none,65.9,34.1
36922,none,65.9,34.1
36924,none,65.9,34.1
36926,none,65.9,34.1
36928,A,65.9,34.1
36930,A,65.9,34.1
36932,none,65.9,34.1
36934,none,65.9,34.1
36936,none,65.9,34.1
36938,none,65.9,34.1
36940,none,65.9,34.1
36942,none,65.9,34.1
36944,none,65.9,34.1
36946,none,65.9,34.1
36948,none,65.9,34.1
36950,none,65.9,34.1
36952,none,65.9,34.1
36954,none,65.9,34.1
36956,none,65.9,34.1
36958,none,65.9,34.1
36960,none,65.9,34.1
36962,none,65.9,34.1
36964,none,65.9,34.1
36966,B,65.9,34.1
36968,none,65.9,34.1
36970,none,65.9,34.1
36972,none,65.9,34.1
36974,B,65.9,34.1
36976,none,65.9,34.1
36978,none,65.9,34.1
36980,none,65.9,34.1
36982,none,65.9,34.1
36984,none,65.9,34.1
36986,none,65.9,34.1
36988,none,65.9,34.1
36990,none,65.9,34.1
36992,none,65.9,34.1
36994,none,65.9,34.1
36996,none,65.9,34.1
36998,none,65.9,34.1
37000,none,65.9,34.1
37002,none,65.9,34.1
37004,none,65.9,34.1
37006,none,65.9,34.1
37008,none,65.9,34.1
37010,none,65.9,34.1
37012,none,65.9,34.1
37014,none,65.9,34.1
37016,none,65.9,34.1
37018,none,65.9,34.1
37020,none,65.9,34.1
37022,none,65.9,34.1
37024,none,65.9,34.1
37026,none,65.9,34.1
37028,none,65.9,34.1
37030,none,65.9,34.1
37032,none,65.9,34.1
37034,none,65.9,34.1
37036,none,65.9,34.1
37038,none,65.9,34.1
37040,none,65.9,34.1
37042,A,65.9,34.1
37044,A,65.9,34.1
37046,A,65.9,34.1
37048,none,65.9,34.1
37050,none,65.9,34.1
37052,A,65.9,34.1
37054,none,65.9,34.1
37056,none,65.9,34.1
37058,none,65.9,34.1
37060,A,65.9,34.1
37062,A,66.0,34.0
37064,A,66.0,34.0
37066,none,66.0,34.0
37068,none,66.0,34.0
37070,none,66.0,34.0
37072,A,66.0,34.0
37074,none,66.0,34.0
37076,none,66.0,34.0
37078,none,66.0,34.0
37080,none,66.0,34.0
37082,none,66.0,34.0
37084,none,66.0,34.0
37086,none,66.0,34.0
37088,none,66.0,34.0
37090,none,66.0,34.0
37092,none,66.0,34.0
37094,none,66.0,34.0
37096,none,66.0,34.0
37098,none,66.0,34.0
37100,none,66.0,34.0
37102,none,66.0,34.0
37104,none,66.0,34.0
37106,A,66.0,34.0
37108,none,66.0,34.0
37110,none,66.0,34.0
37112,none,66.0,34.0
37114,none,66.0,34.0
37116,none,66.0,34.0
37118,none,66.0,34.0
37120,none,66.0,34.0
37122,none,66.0,34.0
37124,none,66.0,34.0
37126,none,66.0,34.0
37128,none,66.0,34.0
37130,none,66.0,34.0
37132,none,66.0,34.0
37134,none,66.0,34.0
37136,A,66.0,34.0
37138,A,66.0,34.0
37140,A,66.0,34.0
37142,none,66.0,34.0
37144,none,66.0,34.0
37146,A,66.1,33.9
37148,A,66.1,33.9
37150,A,66.1,33.9
37152,none,66.1,33.9
37154,none,66.1,33.9
37156,none,66.1,33.9
37158,none,66.1,33.9
37160,none,66.1,33.9
37162,none,66.1,33.9
37164,none,66.1,33.9
37166,none,66.1,33.9
37168,none,66.1,33.9
37170,none,66.1,33.9
37172,none,66.1,33.9
37174,none,66.1,33.9
37176,none,66.1,33.9
37178,none,66.1,33.9
37180,none,66.1,33.9
37182,none,66.1,33.9
37184,none,66.1,33.9
37186,none,66.1,33.9
37188,none,66.1,33.9
37190,none,66.1,33.9
37192,none,66.1,33.9
37194,none,66.1,33.9
37196,none,66.1,33.9
37198,none,66.1,33.9
37200,none,66.1,33.9
37202,none,66.1,33.9
37204,none,66.1,33.9
37206,none,66.1,33.9
37208,none,66.1,33.9
37210,none,66.1,33.9
37212,none,66.1,33.9
37214,none,66.1,33.9
37216,none,66.1,33.9
37218,none,66.1,33.9
37220,none,66.1,33.9
37222,none,66.1,33.9
37224,none,66.1,33.9
37226,none,66.1,33.9
37228,none,66.1,33.9
37230,none,66.1,33.9
37232,none,66.1,33.9
37234,none,66.1,33.9
37236,none,66.1,33.9
37238,none,66.1,33.9
37240,none,66.1,33.9
37242,none,66.1,33.9
37244,none,66.1,33.9
37246,none,66.1,33.9
37248,none,66.1,33.9
37250,none,66.1,33.9
37252,A,66.1,33.9
37254,none,66.1,33.9
37256,none,66.1,33.9
37258,none,66.1,33.9
37260,none,66.1,33.9
37262,none,66.1,33.9
37264,none,66.1,33.9
37266,none,66.1,33.9
37268,none,66.1,33.9
37270,none,66.1,33.9
37272,A,66.1,33.9
37274,none,66.1,33.9
37276,none,66.1,33.9
37278,none,66.1,33.9
37280,none,66.1,33.9
37282,none,66.1,33.9
37284,none,66.1,33.9
37286,none,66.1,33.9
37288,none,66.1,33.9
37290,none,66.1,33.9
37292,none,66.1,33.9
37294,none,66.1,33.9
37296,none,66.1,33.9
37298,none,66.1,33.9
37300,none,66.1,33.9
37302,none,66.1,33.9
37304,none,66.1,33.9
37306,none,66.1,33.9
37308,none,66.1,33.9
37310,none,66.1,33.9
37312,none,66.1,33.9
37314,none,66.1,33.9
37316,none,66.1,33.9
37318,none,66.1,33.9
37320,none,66.1,33.9
37322,none,66.1,33.9
37324,none,66.1,33.9
37326,none,66.1,33.9
37328,none,66.1,33.9
37330,none,66.1,33.9
37332,none,66.1,33.9
37334,none,66.1,33.9
37336,none,66.1,33.9
37338,none,66.1,33.9
37340,none,66.1,33.9
37342,none,66.1,33.9
37344,none,66.1,33.9
37346,none,66.1,33.9
37348,none,66.1,33.9
37350,B,66.1,33.9
37352,B,66.1,33.9
37354,A,66.1,33.9
37356,B,66.0,34.0
37358,none,66.0,34.0
37360,none,66.0,34.0
37362,none,66.0,34.0
37364,none,66.0,34.0
37366,none,66.0,34.0
37368,none,66.0,34.0
37370,none,66.0,34.0
37372,none,66.0,34.0
37374,none,66.0,34.0
37376,none,66.0,34.0
37378,none,66.0,34.0
37380,none,66.0,34.0
37382,none,66.0,34.0
37384,none,66.0,34.0
37386,none,66.0,34.0
37388,none,66.0,34.0
37390,none,66.0,34.0
37392,none,66.0,34.0
37394,none,66.0,34.0
37396,none,66.0,34.0
37398,none,66.0,34.0
37400,none,66.0,34.0
37402,none,66.0,34.0
37404,none,66.0,34.0
37406,none,66.0,34.0
37408,none,66.0,34.0
37410,none,66.0,34.0
37412,none,66.0,34.0
37414,none,66.0,34.0
37416,none,66.0,34.0
37418,B,66.0,34.0
37420,B,66.0,34.0
37422,B,66.0,34.0
37424,none,66.0,34.0
37426,none,66.0,34.0
37428,none,66.0,34.0
37430,none,66.0,34.0
37432,B,65.9,34.1
37434,none,65.9,34.1
37436,none,65.9,34.1
37438,B,65.9,34.1
37440,none,65.9,34.1
37442,none,65.9,34.1
37444,none,65.9,34.1
37446,none,65.9,34.1
37448,A,65.9,34.1
37450,A,65.9,34.1
37452,A,65.9,34.1
37454,none,65.9,34.1
37456,none,65.9,34.1
37458,none,65.9,34.1
37460,none,65.9,34.1
37462,none,65.9,34.1
37464,none,65.9,34.1
37466,none,65.9,34.1
37468,none,65.9,34.1
37470,none,65.9,34.1
37472,none,65.9,34.1
37474,none,65.9,34.1
37476,none,65.9,34.1
37478,none,65.9,34.1
37480,none,65.9,34.1
37482,none,65.9,34.1
37484,none,65.9,34.1
37486,none,65.9,34.1
37488,none,65.9,34.1
37490,none,65.9,34.1
37492,none,65.9,34.1
37494,none,65.9,34.1
37496,none,65.9,34.1
37498,none,65.9,34.1
37500,none,65.9,34.1
37502,none,65.9,34.1
37504,none,65.9,34.1
37506,none,65.9,34.1
37508,none,65.9,34.1
37510,none,65.9,34.1
37512,none,65.9,34.1
37514,none,65.9,34.1
37516,none,65.9,34.1
37518,none,65.9,34.1
37520,none,65.9,34.1
37522,none,65.9,34.1
37524,none,65.9,34.1
37526,none,65.9,34.1
37528,none,65.9,34.1
37530,none,65.9,34.1
37532,none,65.9,34.1
37534,none,65.9,34.1
37536,none,65.9,34.1
37538,none,65.9,34.1
37540,none,65.9,34.1
37542,none,65.9,34.1
37544,none,65.9,34.1
37546,A,66.0,34.0
37548,A,66.0,34.0
37550,none,66.0,34.0
37552,A,66.0,34.0
37554,A,66.0,34.0
37556,A,66.0,34.0
37558,none,66.0,34.0
37560,none,66.0,34.0
37562,none,66.0,34.0
37564,none,66.0,34.0
37566,none,66.0,34.0
37568,none,66.0,34.0
37570,none,66.0,34.0
37572,none,66.0,34.0
37574,none,66.0,34.0
37576,none,66.0,34.0
37578,none,66.0,34.0
37580,none,66.0,34.0
37582,none,66.0,34.0
37584,none,66.0,34.0
37586,none,66.0,34.0
37588,none,66.0,34.0
37590,none,66.0,34.0
37592,none,66.0,34.0
37594,none,66.0,34.0
37596,none,66.0,34.0
37598,none,66.0,34.0
37600,none,66.0,34.0
37602,none,66.0,34.0
37604,none,66.0,34.0
37606,none,66.0,34.0
37608,none,66.0,34.0
37610,none,66.0,34.0
37612,none,66.0,34.0
37614,none,66.0,34.0
37616,none,66.0,34.0
37618,none,66.0,34.0
37620,none,66.0,34.0
37622,none,66.0,34.0
37624,none,66.0,34.0
37626,none,66.0,34.0
37628,A,66.0,34.0
37630,A,66.0,34.0
37632,A,66.1,33.9
37634,A,66.1,33.9
37636,A,66.1,33.9
37638,none,66.1,33.9
37640,none,66.1,33.9
37642,none,66.1,33.9
37644,none,66.1,33.9
37646,none,66.1,33.9
37648,none,66.1,33.9
37650,none,66.1,33.9
37652,none,66.1,33.9
37654,none,66.1,33.9
37656,none,66.1,33.9
37658,none,66.1,33.9
37660,none,66.1,33.9
37662,A,66.1,33.9
37664,A,66.1,33.9
37666,A,66.1,33.9
37668,none,66.1,33.9
37670,none,66.1,33.9
37672,none,66.1,33.9
37674,none,66.1,33.9
37676,none,66.1,33.9
37678,none,66.1,33.9
37680,none,66.1,33.9
37682,none,66.1,33.9
37684,none,66.1,33.9
37686,none,66.1,33.9
37688,none,66.1,33.9
37690,none,66.1,33.9
37692,none,66.1,33.9
37694,B,66.1,33.9
37696,none,66.1,33.9
37698,B,66.1,33.9
37700,none,66.1,33.9
37702,none,66.1,33.9
37704,none,66.1,33.9
37706,A,66.1,33.9
37708,none,66.1,33.9
37710,A,66.1,33.9
37712,A,66.1,33.9
37714,none,66.1,33.9
37716,none,66.1,33.9
37718,B,66.1,33.9
37720,none,66.1,33.9
37722,none,66.1,33.9
37724,none,66.1,33.9
37726,A,66.1,33.9
37728,A,66.1,33.9
37730,none,66.1,33.9
37732,none,66.1,33.9
37734,none,66.1,33.9
37736,A,66.1,33.9
37738,A,66.1,33.9
37740,none,66.1,33.9
37742,none,66.1,33.9
37744,none,66.1,33.9
37746,none,66.1,33.9
37748,none,66.1,33.9
37750,none,66.1,33.9
37752,none,66.1,33.9
37754,B,66.1,33.9
37756,none,66.1,33.9
37758,A,66.1,33.9
37760,none,66.1,33.9
37762,none,66.1,33.9
37764,none,66.1,33.9
37766,none,66.1,33.9
37768,none,66.1,33.9
37770,none,66.1,33.9
37772,none,66.1,33.9
37774,none,66.1,33.9
37776,none,66.1,33.9
37778,none,66.1,33.9
37780,none,66.1,33.9
37782,none,66.1,33.9
37784,none,66.1,33.9
37786,none,66.1,33.9
37788,none,66.1,33.9
37790,none,66.1,33.9
37792,none,66.1,33.9
37794,none,66.1,33.9
37796,none,66.1,33.9
37798,none,66.1,33.9
37800,none,66.1,33.9
37802,none,66.1,33.9
37804,none,66.1,33.9
37806,none,66.1,33.9
37808,none,66.1,33.9
37810,none,66.1,33.9
37812,none,66.1,33.9
37814,none,66.1,33.9
37816,none,66.1,33.9
37818,none,66.1,33.9
37820,none,66.1,33.9
37822,none,66.1,33.9
37824,none,66.1,33.9
37826,none,66.1,33.9
37828,none,66.1,33.9
37830,none,66.1,33.9
37832,none,66.1,33.9
37834,A,66.1,33.9
37836,A,66.2,33.8
37838,A,66.2,33.8
37840,A,66.2,33.8
37842,none,66.2,33.8
37844,none,66.2,33.8
37846,none,66.2,33.8
37848,none,66.2,33.8
37850,none,66.2,33.8
37852,none,66.2,33.8
37854,none,66.2,33.8
37856,none,66.2,33.8
37858,B,66.2,33.8
37860,none,66.2,33.8
37862,A,66.2,33.8
37864,none,66.2,33.8
37866,none,66.2,33.8
37868,none,66.2,33.8
37870,none,66.2,33.8
37872,none,66.2,33.8
37874,A,66.2,33.8
37876,A,66.2,33.8
37878,none,66.2,33.8
37880,none,66.2,33.8
37882,none,66.2,33.8
37884,none,66.2,33.8
37886,none,66.2,33.8
37888,none,66.2,33.8
37890,none,66.2,33.8
37892,none,66.2,33.8
37894,none,66.2,33.8
37896,none,66.2,33.8
37898,none,66.2,33.8
37900,none,66.2,33.8
37902,none,66.2,33.8
37904,none,66.2,33.8
37906,none,66.2,33.8
37908,none,66.2,33.8
37910,none,66.2,33.8
37912,none,66.2,33.8
37914,A,66.2,33.8
37916,none,66.2,33.8
37918,none,66.2,33.8
37920,none,66.2,33.8
37922,none,66.2,33.8
37924,none,66.2,33.8
37926,none,66.2,33.8
37928,none,66.2,33.8
37930,none,66.2,33.8
37932,none,66.2,33.8
37934,none,66.2,33.8
37936,none,66.2,33.8
37938,none,66.2,33.8
37940,none,66.2,33.8
37942,none,66.2,33.8
37944,none,66.2,33.8
37946,none,66.2,33.8
37948,none,66.2,33.8
37950,none,66.2,33.8
37952,none,66.2,33.8
37954,none,66.2,33.8
37956,none,66.2,33.8
37958,none,66.2,33.8
37960,none,66.2,33.8
37962,none,66.2,33.8
37964,none,66.2,33.8
37966,none,66.2,33.8
37968,none,66.2,33.8
37970,none,66.2,33.8
37972,none,66.2,33.8
37974,none,66.2,33.8
37976,none,66.2,33.8
37978,none,66.2,33.8
37980,none,66.2,33.8
37982,none,66.2,33.8
37984,none,66.2,33.8
37986,none,66.2,33.8
37988,none,66.2,33.8
37990,none,66.2,33.8
37992,none,66.2,33.8
37994,none,66.2,33.8
37996,none,66.2,33.8
37998,none,66.2,33.8
38000,none,66.2,33.8
38002,none,66.2,33.8
38004,none,66.2,33.8
38006,none,66.2,33.8
38008,none,66.2,33.8
38010,none,66.2,33.8
38012,none,66.2,33.8
38014,none,66.2,33.8
38016,none,66.2,33.8
38018,none,66.2,33.8
38020,none,66.2,33.8
38022,none,66.2,33.8
38024,none,66.2,33.8
38026,none,66.2,33.8
38028,none,66.2,33.8
38030,none,66.2,33.8
38032,none,66.2,33.8
38034,none,66.2,33.8
38036,none,66.2,33.8
38038,none,66.2,33.8
38040,none,66.2,33.8
38042,A,66.2,33.8
38044,none,66.2,33.8
38046,none,66.2,33.8
38048,none,66.2,33.8
38050,none,66.2,33.8
38052,none,66.2,33.8
38054,none,66.2,33.8
38056,none,66.2,33.8
38058,none,66.2,33.8
38060,none,66.2,33.8
38062,none,66.2,33.8
38064,none,66.2,33.8
38066,none,66.2,33.8
38068,none,66.2,33.8
38070,none,66.2,33.8
38072,none,66.2,33.8
38074,none,66.2,33.8
38076,none,66.2,33.8
38078,none,66.2,33.8
38080,none,66.2,33.8
38082,none,66.2,33.8
38084,none,66.2,33.8
38086,none,66.2,33.8
38088,none,66.2,33.8
38090,none,66.2,33.8
38092,none,66.2,33.8
38094,none,66.2,33.8
38096,none,66.2,33.8
38098,none,66.2,33.8
38100,none,66.2,33.8
38102,none,66.2,33.8
38104,none,66.2,33.8
38106,none,66.2,33.8
38108,none,66.2,33.8
38110,none,66.2,33.8
38112,none,66.2,33.8
38114,none,66.2,33.8
38116,none,66.2,33.8
38118,none,66.2,33.8
38120,none,66.2,33.8
38122,none,66.2,33.8
38124,none,66.2,33.8
38126,none,66.2,33.8
38128,none,66.2,33.8
38130,none,66.2,33.8
38132,none,66.2,33.8
38134,none,66.2,33.8
38136,none,66.2,33.8
38138,none,66.2,33.8
38140,none,66.2,33.8
38142,none,66.2,33.8
38144,none,66.2,33.8
38146,none,66.2,33.8
38148,none,66.2,33.8
38150,none,66.2,33.8
38152,none,66.2,33.8
38154,none,66.2,33.8
38156,none,66.2,33.8
38158,none,66.2,33.8
38160,none,66.2,33.8
38162,none,66.2,33.8
38164,none,66.2,33.8
38166,none,66.2,33.8
38168,none,66.2,33.8
38170,none,66.2,33.8
38172,none,66.2,33.8
38174,none,66.2,33.8
38176,none,66.2,33.8
38178,none,66.2,33.8
38180,none,66.2,33.8
38182,none,66.2,33.8
38184,none,66.2,33.8
38186,none,66.2,33.8
38188,none,66.2,33.8
38190,none,66.2,33.8
38192,none,66.2,33.8
38194,none,66.2,33.8
38196,none,66.2,33.8
38198,none,66.2,33.8
38200,none,66.2,33.8
38202,none,66.2,33.8
38204,none,66.2,33.8
38206,none,66.2,33.8
38208,none,66.2,33.8
38210,none,66.2,33.8
38212,none,66.2,33.8
38214,none,66.2,33.8
38216,none,66.2,33.8
38218,none,66.2,33.8
38220,none,66.2,33.8
38222,none,66.2,33.8
38224,none,66.2,33.8
38226,none,66.2,33.8
38228,none,66.2,33.8
38230,none,66.2,33.8
38232,none,66.2,33.8
38234,none,66.2,33.8
38236,none,66.2,33.8
38238,none,66.2,33.8
38240,none,66.2,33.8
38242,none,66.2,33.8
38244,none,66.2,33.8
38246,none,66.2,33.8
38248,none,66.2,33.8
38250,none,66.2,33.8
38252,none,66.2,33.8
38254,none,66.2,33.8
38256,none,66.2,33.8
38258,none,66.2,33.8
38260,none,66.2,33.8
38262,none,66.2,33.8
38264,none,66.2,33.8
38266,none,66.2,33.8
38268,none,66.2,33.8
38270,none,66.2,33.8
38272,none,66.2,33.8
38274,none,66.2,33.8
38276,none,66.2,33.8
38278,none,66.2,33.8
38280,none,66.2,33.8
38282,none,66.2,33.8
38284,none,66.2,33.8
38286,none,66.2,33.8
38288,none,66.2,33.8
38290,none,66.2,33.8
38292,none,66.2,33.8
38294,none,66.2,33.8
38296,none,66.2,33.8
38298,none,66.2,33.8
